src,label,path,y,group,split
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163246.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01177.jpg,4,463,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163254.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01178.jpg,4,454,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163259.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01179.jpg,4,454,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163313.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01180.jpg,4,449,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163325.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01181.jpg,4,449,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163330.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01182.jpg,4,465,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163342.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01183.jpg,4,457,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163345.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01184.jpg,4,457,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163357.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01185.jpg,4,449,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163419.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01186.jpg,4,460,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163426.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01187.jpg,4,461,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163433.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01188.jpg,4,455,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163435.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01189.jpg,4,455,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163439.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01190.jpg,4,455,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163449.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01191.jpg,4,455,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163544.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01192.jpg,4,451,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163607.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01193.jpg,4,451,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163704.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01194.jpg,4,451,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163713.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01195.jpg,4,451,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163717.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01196.jpg,4,469,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163739.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01197.jpg,4,447,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163747.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01198.jpg,4,447,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163754.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01199.jpg,4,467,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163800.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01200.jpg,4,450,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163805.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01201.jpg,4,447,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163809.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01202.jpg,4,450,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163833.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01203.jpg,4,468,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163838.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01204.jpg,4,459,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163842.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01205.jpg,4,458,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163848.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01206.jpg,4,453,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163904.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01207.jpg,4,447,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163908.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01208.jpg,4,447,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163917.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01209.jpg,4,448,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163922.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01210.jpg,4,448,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163926.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01211.jpg,4,447,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GobindoBhog/IMG_20250517_163934.jpg,GobindoBhog,/kaggle/working/small/GobindoBhog/01212.jpg,4,456,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_143923.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01213.jpg,5,481,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_143941.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01214.jpg,5,487,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_143948.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01215.jpg,5,487,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144026.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01216.jpg,5,487,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144032.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01217.jpg,5,487,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144042.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01218.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144048.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01219.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144104.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01220.jpg,5,481,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144117.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01221.jpg,5,481,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144125.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01222.jpg,5,481,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144153.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01223.jpg,5,487,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144200.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01224.jpg,5,487,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144221.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01225.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144227.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01226.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144235.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01227.jpg,5,487,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144248.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01228.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144312.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01229.jpg,5,491,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144320.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01230.jpg,5,491,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144332.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01231.jpg,5,481,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144349.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01232.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144403.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01233.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144412.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01234.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144438.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01235.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144456.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01236.jpg,5,541,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144509.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01237.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144518.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01238.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144522.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01239.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144537.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01240.jpg,5,525,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144639.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01241.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144650.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01242.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144720.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01243.jpg,5,481,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144730.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01244.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144758.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01245.jpg,5,486,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144813.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01246.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144830.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01247.jpg,5,481,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144834.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01248.jpg,5,481,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144845.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01249.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144857.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01250.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144915.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01251.jpg,5,482,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144928.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01252.jpg,5,482,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144936.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01253.jpg,5,481,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144945.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01254.jpg,5,491,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_144956.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01255.jpg,5,482,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145006.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01256.jpg,5,491,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145026.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01257.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145035.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01258.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145047.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01259.jpg,5,516,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145110.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01260.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145120.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01261.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145129.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01262.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145145.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01263.jpg,5,493,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145208.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01264.jpg,5,486,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145256.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01265.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145319.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01266.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145329.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01267.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145334.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01268.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145350.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01269.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145437.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01270.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145507.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01271.jpg,5,491,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145529.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01272.jpg,5,487,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145541.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01273.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145552.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01274.jpg,5,473,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145604.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01275.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145614.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01276.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145624.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01277.jpg,5,487,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145656.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01278.jpg,5,487,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145704.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01279.jpg,5,487,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145715.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01280.jpg,5,487,test
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145728.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01281.jpg,5,486,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145736.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01282.jpg,5,486,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145739.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01283.jpg,5,486,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145755.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01284.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145805.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01285.jpg,5,539,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145834.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01286.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145840.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01287.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145846.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01288.jpg,5,559,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145853.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01289.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145917.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01290.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145929.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01291.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_145939.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01292.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_150008.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01293.jpg,5,476,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_150012.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01294.jpg,5,476,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_150019.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01295.jpg,5,533,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_150049.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01296.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_150056.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01297.jpg,5,522,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_150107.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01298.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_150110.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01299.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_150121.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01300.jpg,5,474,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_150133.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01301.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_150143.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01302.jpg,5,492,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_150148.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01303.jpg,5,486,val
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_150201.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01304.jpg,5,479,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_150204.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01305.jpg,5,479,train
/kaggle/input/datasets/researchersajid/mangoclassify-12-native-mango-dataset-from-bd/MangoClassify-12/GopalBhog/20250525_150211.jpg,GopalBhog,/kaggle/working/small/GopalBhog/01306.jpg,5,479,train
